,lat,lon,date,cloud_cover_afternoon,humidity_afternoon,precipitation_total,pressure_afternoon,temperature,wind_max_speed,wind_max_direction
1358,48.4681259,-123.36090829999998,2021-06-20,16.0,72.0,0.0,1018.0,20.79000000000002,3.6,200.0
1359,41.7268838,-86.1768051,2021-06-20,75.0,61.0,2.23,1007.0,27.600000000000023,4.67,250.0
1360,40.6774625,-73.93430479999999,2021-06-20,1.0,51.0,0.0,1010.0,27.910000000000025,4.12,200.0
1361,33.1228626,-117.072435,2021-06-19,1.0,39.0,0.0,1010.0,26.060000000000002,5.66,300.0
1362,30.4511343,-91.1157045,2021-06-19,40.0,74.0,0.0,1012.0,28.0,6.17,60.0
1363,37.805213,-122.2505255,2021-06-19,40.0,56.0,0.0,1009.0,20.180000000000007,9.77,300.0
1364,40.708467,-74.2019205,2021-06-19,75.0,58.0,1.82,1008.0,29.260000000000048,7.2,290.0
1365,44.9805432,-93.235508,2021-06-18,20.0,20.0,0.0,1010.0,29.379999999999995,8.75,270.0
1366,33.6591899,-84.4352416,2021-06-17,20.0,41.0,0.0,1019.0,27.5,5.66,70.0
1367,35.9936311,-78.8737709,2021-06-17,20.0,44.0,0.0,1018.0,26.27000000000004,4.63,30.0
1368,0.0,0.0,2021-06-17,0,0,0,0,0.0,0.0,0
1369,42.368377,-83.0937571,2021-06-17,1.0,28.0,0.0,1017.0,25.27000000000004,6.69,230.0
1370,39.2906805,-76.650498,2021-06-16,20.0,33.0,0.0,1013.0,24.220000000000027,5.66,340.0
1371,41.880142,-87.72141789999999,2021-06-15,20.0,43.0,0.0,1019.0,23.54000000000002,7.2,30.0
1372,34.229013,-86.18723419999999,2021-06-15,1.0,47.0,0.0,1016.0,28.430000000000007,5.66,360.0
1373,41.7808578,-87.64936469999999,2021-06-15,20.0,43.0,0.0,1019.0,23.79000000000002,7.2,30.0
1374,32.7003955,-97.3441427,2021-06-14,20.0,62.0,0.0,1016.0,33.420000000000016,5.94,324.0
1375,37.9464126,-91.7672861,2021-06-14,1.0,54.0,0.0,1018.0,29.53000000000003,4.12,310.0
1376,36.8779954,-77.4037357,2021-06-14,1.0,61.0,0.0,1011.0,29.30000000000001,3.17,186.0
1377,40.986959,-82.095574,2021-06-13,40.0,57.0,0.0,1013.0,27.400000000000034,7.72,350.0
1378,38.1751179,-85.6660268,2021-06-13,75.0,55.0,0.0,1013.0,31.939999999999998,6.69,350.0
1379,41.4864635,-81.6247813,2021-06-12,75.0,65.0,0.0,1011.0,26.33000000000004,5.66,40.0
1380,41.758133,-87.618022,2021-06-12,40.0,46.0,16.85,1011.0,32.93000000000001,11.32,340.0
1381,30.2673917,-97.7390638,2021-06-12,40.0,58.0,0.0,1015.0,30.590000000000032,4.57,176.0
1382,41.817008900000005,-72.52239159999999,2021-06-11,1.0,35.0,0.0,1016.0,22.850000000000023,5.66,160.0
1383,36.066747,-80.2201734,2021-06-11,90.0,69.0,0.65,1011.0,27.670000000000016,3.09,70.0
1384,47.5151324,-122.3548023,2021-06-11,90.0,82.0,10.84,1014.0,12.75,4.12,150.0
1385,32.7168033,-96.6982393,2021-06-11,75.0,70.0,0.0,1012.0,28.930000000000007,9.26,180.0
1386,38.4694358,-76.4796033,2021-06-10,1.0,74.0,4.45,1016.0,27.5,3.09,90.0
1387,30.373582899999995,-90.0990687,2021-06-10,1.0,67.0,0.0,1017.0,30.710000000000036,7.15,180.0
1388,41.7747319,-87.682459,2021-06-10,40.0,51.0,0.0,1014.0,29.980000000000018,5.14,70.0
1389,36.2654412,-86.8563039,2021-06-08,40.0,69.0,0.0,1019.0,26.470000000000027,5.66,200.0
1390,35.1706665,-89.98241709999999,2021-06-08,90.0,94.0,24.51,1018.0,22.920000000000016,6.17,180.0
1391,42.087951,-80.09550329999999,2021-06-08,90.0,73.0,3.43,1019.0,24.810000000000002,4.12,190.0
1392,36.0463559,-95.931502,2021-06-07,90.0,78.0,48.12,1012.0,22.0,4.17,167.0
1393,25.5052626,-80.3957659,2021-06-07,40.0,58.0,0.43,1020.0,29.83000000000004,6.69,90.0
1394,33.4499206,-112.0651164,2021-06-06,20.0,9.0,0.0,1009.0,37.06,10.29,280.0
1395,41.3287305,-72.10638159999999,2021-06-06,1.0,54.0,0.0,1017.0,28.08000000000004,6.17,240.0
1396,40.5312503,-74.32565470000002,2021-06-06,1.0,33.0,0.0,1018.0,31.83000000000004,3.12,249.0
1397,37.7735134,-122.204451,2021-06-06,1.0,59.0,0.0,1012.0,18.33000000000004,9.26,260.0
1398,25.67093,-80.3723318,2021-06-06,75.0,62.0,0.0,1019.0,30.689999999999998,8.23,120.0
1399,40.7987772,-111.9477135,2021-06-06,75.0,17.0,0.0,1012.0,24.860000000000014,7.72,320.0
1400,41.732863,-87.6051557,2021-06-06,29.0,37.0,0.0,1014.0,30.120000000000005,8.23,200.0
1401,30.0384882,-89.9716852,2021-06-05,75.0,88.0,13.89,1016.0,23.420000000000016,8.23,130.0
1402,39.8906985,-86.04610199999999,2021-06-05,1.0,57.0,0.0,1018.0,26.960000000000036,6.17,210.0
1403,41.6636623,-83.5876273,2021-06-02,90.0,88.0,9.94,1019.0,16.860000000000014,4.12,100.0
1404,27.9433072,-82.1662955,2021-06-02,90.0,58.0,3.76,1019.0,30.370000000000005,6.69,130.0
1405,39.9045614,-83.82939789999999,2021-06-02,90.0,94.0,16.18,1019.0,17.52000000000004,6.69,130.0
1406,40.6988273,-73.9183589,2021-05-31,75.0,67.0,0.0,1023.0,14.300000000000011,6.69,340.0
1407,38.7262879,-90.2276582,2021-05-31,75.0,40.0,0.0,1025.0,22.360000000000014,3.67,173.0
1408,37.3165652,-121.8241598,2021-05-31,1.0,30.0,0.0,1013.0,31.160000000000025,5.66,290.0
1409,38.9288974,-76.9961754,2021-05-30,90.0,76.0,5.77,1021.0,11.260000000000048,7.72,10.0
1410,25.941666,-80.32565360000001,2021-05-30,75.0,61.0,0.32,1018.0,29.060000000000002,6.69,130.0
1411,41.7727646,-87.58678049999999,2021-05-30,20.0,29.0,0.0,1026.0,19.180000000000007,5.14,70.0
1412,38.9136451,-92.2950352,2021-05-29,20.0,62.0,0.0,1022.0,14.620000000000005,5.66,10.0
1413,38.7620496,-90.2791357,2021-05-29,90.0,62.0,0.0,1022.0,13.020000000000039,5.66,40.0
1414,25.796071500000004,-80.1979458,2021-05-28,20.0,61.0,0.1,1018.0,29.129999999999995,6.69,130.0
1415,35.7638634,-78.6448581,2021-05-27,20.0,48.0,0.0,1018.0,30.04000000000002,3.6,10.0
1416,41.763416,-87.632526,2021-05-26,75.0,44.0,7.59,1016.0,25.55000000000001,7.2,310.0
1417,37.3542733,-121.9086849,2021-05-26,20.0,40.0,0.0,1018.0,23.560000000000002,8.23,320.0
1418,0.0,0.0,2021-05-24,0,0,0,0,0.0,0.0,0
1419,50.1863284,15.8282652,2021-05-24,100.0,64.0,0.75,1017.0,16.629999999999995,7.2,150.0
1420,34.699054,-86.37103259999999,2021-05-24,100.0,48.0,0.0,1023.0,30.140000000000043,2.51,306.0
1421,41.8920187,-87.7105524,2021-05-23,75.0,57.0,0.0,1022.0,25.160000000000025,5.66,290.0
1422,43.1542823,-77.6051804,2021-05-23,75.0,69.0,0.0,1017.0,23.379999999999995,8.23,320.0
1423,41.638637,-70.937939,2021-05-23,1.0,54.0,0.82,1009.0,27.74000000000001,6.17,250.0
1424,32.850184,-96.7811017,2021-05-23,90.0,73.0,1.63,1022.0,22.99000000000001,5.66,120.0
1425,32.8705102,-80.0002793,2021-05-22,20.0,44.0,0.0,1028.0,26.810000000000002,4.12,200.0
1426,36.426614,-119.1064767,2021-05-22,94.0,36.0,0.0,1016.0,21.660000000000025,4.26,308.0
1427,45.8178387,-122.7469377,2021-05-22,90.0,70.0,0.0,1020.0,12.420000000000016,3.74,313.0
1428,39.9567227,-83.0035682,2021-05-22,90.0,42.0,0.0,1029.0,27.74000000000001,6.17,320.0
1429,41.0665139,-85.1197487,2021-05-22,75.0,41.0,0.0,1029.0,25.53000000000003,6.17,260.0
1430,42.5921742,-83.5892069,2021-05-22,90.0,78.0,0.35,1028.0,21.08000000000004,6.69,280.0
1431,38.2975357,-122.2943209,2021-05-21,20.0,30.0,0.0,1015.0,20.090000000000032,8.75,220.0
1432,40.7181037,-74.0711632,2021-05-21,1.0,38.0,0.0,1033.0,22.82000000000005,5.14,170.0
1433,0.0,0.0,2021-05-20,0,0,0,0,0.0,0.0,0
1434,37.7019884,-121.9173988,2021-05-18,1.0,33.0,0.0,1018.0,20.590000000000032,8.23,240.0
1435,33.7540702,-116.9837274,2021-05-18,0.0,47.0,0.0,1014.0,23.30000000000001,4.1,259.0
1436,39.2042144,-84.4548435,2021-05-16,75.0,48.0,0.0,1025.0,19.189999999999998,3.6,220.0
1437,33.7718072,-84.4087022,2021-05-16,1.0,35.0,0.0,1025.0,23.0,4.63,220.0
1438,42.7605814,-84.48206979999999,2021-05-16,90.0,63.0,0.74,1024.0,15.640000000000043,5.14,150.0
1439,32.5071443,-84.95250089999999,2021-05-16,1.0,38.0,0.0,1025.0,23.980000000000018,4.63,190.0
1440,33.7622566,-84.19698029999999,2021-05-16,1.0,40.0,0.0,1025.0,23.510000000000048,5.14,230.0
1441,33.500122999999995,-86.8000136,2021-05-16,40.0,31.0,0.0,1025.0,25.689999999999998,4.63,190.0
1442,38.8934176,-76.9508106,2021-05-15,1.0,24.0,0.0,1024.0,23.260000000000048,4.12,60.0
1443,41.7358228,-87.6582028,2021-05-15,90.0,82.0,7.7,1024.0,12.200000000000045,5.14,230.0
1444,40.8417859,-73.90473879999999,2021-05-15,1.0,22.0,0.0,1025.0,23.510000000000048,3.6,260.0
1445,0.0,0.0,2021-05-14,0,0,0,0,0.0,0.0,0
1446,33.4653481,-81.94896820000001,2021-05-13,1.0,45.0,0.0,1025.0,18.510000000000048,5.66,20.0
1447,38.8870837,-76.952346,2021-05-13,1.0,27.0,0.0,1025.0,19.160000000000025,4.63,340.0
1448,40.7393033,-74.2252464,2021-05-13,20.0,23.0,0.0,1023.0,19.610000000000014,6.17,200.0
1449,39.9367646,-75.2235209,2021-05-12,40.0,41.0,0.0,1023.0,15.770000000000039,7.2,330.0
1450,34.0508952,-83.9986777,2021-05-12,90.0,94.0,8.42,1022.0,11.840000000000032,9.26,70.0
1451,39.291247,-76.6307695,2021-05-11,20.0,34.0,0.0,1019.0,18.600000000000023,7.72,260.0
1452,47.5708636,-122.2847043,2021-05-10,40.0,58.0,0.0,1025.0,15.170000000000016,4.12,290.0
1453,40.0265984,-75.1232517,2021-05-09,75.0,51.0,2.09,1019.0,14.090000000000032,5.66,210.0
1454,39.3541392,-76.6678737,2021-05-09,99.0,60.0,0.57,1017.0,10.370000000000005,5.66,140.0
1455,33.4497405,-112.0716698,2021-05-09,20.0,11.0,0.0,1010.0,31.400000000000034,6.69,250.0
1456,34.0949979,-118.3228246,2021-05-09,90.0,56.0,0.0,1014.0,19.55000000000001,4.63,190.0
1457,38.8046307,-77.04495159999999,2021-05-09,75.0,51.0,0.0,1019.0,15.410000000000025,7.72,170.0
1458,40.7103737,-74.2236561,2021-05-09,75.0,36.0,10.67,1018.0,15.810000000000002,8.23,230.0
1459,38.7008416,-121.2896485,2021-05-08,1.0,12.0,0.0,1016.0,25.32000000000005,10.8,340.0
1460,37.7996297,-122.25680899999998,2021-05-08,0.0,34.0,0.0,1016.0,24.180000000000007,9.26,280.0
1461,0.0,0.0,2021-05-08,0,0,0,0,0.0,0.0,0
1462,42.3726732,-83.2003527,2021-05-08,75.0,57.0,0.0,1018.0,10.410000000000025,5.66,310.0
1463,33.8963345,-118.19219249999998,2021-05-08,40.0,52.0,0.0,1015.0,19.980000000000018,5.14,200.0
1464,44.5373219,-122.9204438,2021-05-08,100.0,65.0,0.0,1026.0,12.220000000000027,3.39,304.0
1465,49.8663329,-124.54675139999998,2021-05-07,20.0,54.0,0.0,1022.0,9.680000000000007,5.66,270.0
1466,38.5327221,-121.4658346,2021-05-06,1.0,33.0,0.0,1016.0,24.620000000000005,9.26,220.0
1467,41.7696791,-87.5844418,2021-05-05,40.0,38.0,0.0,1020.0,12.730000000000018,6.69,340.0
1468,38.9381559,-76.9876852,2021-05-03,90.0,56.0,2.0,1011.0,21.77000000000004,3.6,160.0
1469,39.9722276,-83.00516680000001,2021-05-02,75.0,41.0,0.1,1011.0,23.57000000000005,9.26,220.0
1470,40.0150171,-75.0709626,2021-05-02,1.0,35.0,0.0,1009.0,22.49000000000001,6.69,230.0
1471,0.0,0.0,2021-05-02,0,0,0,0,0.0,0.0,0
1472,41.8787957,-87.67943930000001,2021-05-02,75.0,44.0,0.0,1004.0,26.370000000000005,10.8,210.0
1473,44.9468175,-93.135799,2021-05-02,75.0,48.0,0.66,1001.0,18.07000000000005,6.69,350.0
1474,36.426614,-119.1064767,2021-05-01,12.0,43.0,0.0,1014.0,26.28000000000003,3.6,330.0
1475,29.9941216,-90.0778716,2021-05-01,1.0,53.0,0.0,1018.0,25.950000000000045,4.12,140.0
1476,40.6578094,-73.6895396,2021-05-01,20.0,44.0,0.0,1013.0,13.340000000000032,13.38,300.0
1477,43.3001777,-73.6530633,2021-05-01,20.0,49.0,0.0,1012.0,9.740000000000009,6.17,340.0
1478,0.0,0.0,2021-05-01,0,0,0,0,0.0,0.0,0
1479,33.6915474,-84.39452539999999,2021-04-29,90.0,56.0,0.0,1018.0,23.390000000000043,6.69,230.0
1480,36.212425,-81.6042926,2021-04-28,90.0,49.0,0.0,1022.0,19.210000000000036,6.17,330.0
1481,47.6905937,-122.3832938,2021-04-28,99.0,64.0,0.0,1025.0,15.990000000000009,5.7,40.0
1482,37.5084297,-77.4798871,2021-04-27,20.0,38.0,0.0,1018.0,26.260000000000048,8.23,230.0
1483,0.0,0.0,2021-04-27,0,0,0,0,0.0,0.0,0
1484,45.5191325,-122.5132833,2021-04-26,75.0,71.0,0.0,1014.0,11.79000000000002,3.6,270.0
1485,31.7675803,-95.6455897,2021-04-25,1.0,56.0,0.0,1019.0,23.379999999999995,5.66,200.0
1486,40.7362039,-73.9863385,2021-04-25,90.0,82.0,11.31,1007.0,11.410000000000025,6.86,321.0
1487,32.460647200000004,-85.0171968,2021-04-25,1.0,46.0,0.0,1015.0,21.410000000000025,6.69,360.0
1488,29.6098944,-90.7582627,2021-04-25,1.0,60.0,0.0,1018.0,22.230000000000018,6.69,30.0
1489,44.0921377,-92.0177675,2021-04-25,40.0,52.0,0.75,1022.0,6.860000000000014,6.69,130.0
1490,29.9542063,-90.0691878,2021-04-24,75.0,65.0,0.0,1009.0,28.480000000000018,10.29,220.0
1491,38.5815339,-121.4996173,2021-04-22,1.0,52.0,0.0,1014.0,19.03000000000003,6.69,210.0
1492,29.830449899999994,-95.3892313,2021-04-19,75.0,32.0,0.0,1019.0,20.930000000000007,5.14,60.0
1493,33.72016560000001,-84.42612919999999,2021-04-19,20.0,39.0,0.0,1015.0,17.460000000000036,8.23,320.0
1494,42.6303318,-87.8217409,2021-04-18,20.0,36.0,0.0,1013.0,14.680000000000007,5.14,240.0
1495,21.300118,-157.8517634,2021-04-18,40.0,42.0,0.0,1018.0,26.03000000000003,7.72,50.0
1496,32.4777488,-93.7796226,2021-04-18,75.0,39.0,0.0,1019.0,16.75,7.2,330.0
1497,0.0,0.0,2021-04-18,0,0,0,0,0.0,0.0,0
1498,39.914772,-82.86195909999999,2021-04-17,1.0,54.0,0.0,1012.0,13.100000000000023,8.23,220.0
1499,33.410537999999995,-84.5844266,2021-04-17,90.0,42.0,0.0,1013.0,19.74000000000001,4.12,260.0
1500,42.4159543,-83.0617627,2021-04-16,90.0,65.0,0.0,1012.0,6.640000000000043,5.66,70.0
1501,39.6812429,-86.32235899999999,2021-04-15,75.0,57.0,0.0,1017.0,8.82000000000005,9.26,300.0
1502,30.1858774,-93.1876552,2021-04-15,90.0,77.0,0.0,1015.0,19.420000000000016,6.69,60.0
1503,38.9104693,-76.9857718,2021-04-15,1.0,42.0,0.0,1007.0,17.52000000000004,6.17,310.0
1504,30.4507004,-87.25189080000001,2021-04-15,90.0,100.0,22.18,1014.0,18.74000000000001,5.14,80.0
1505,41.8919982,-87.7079874,2021-04-15,75.0,46.0,0.0,1017.0,9.990000000000009,6.69,330.0
1506,39.3069738,-76.5851579,2021-04-13,75.0,58.0,0.0,1019.0,13.870000000000005,3.6,40.0
1507,37.6886177,-97.2768234,2021-04-11,1.0,30.0,0.0,1004.0,19.660000000000025,9.77,10.0
1508,47.6001137,-122.3018071,2021-04-11,40.0,57.0,0.0,1029.0,8.810000000000002,5.66,320.0
1509,32.7212295,-96.8945678,2021-04-10,1.0,36.0,0.0,1015.0,17.980000000000018,8.75,340.0
1510,42.9757774,-85.9092493,2021-04-10,100.0,78.0,9.86,980.0,15.450000000000045,6.31,96.0
1511,39.425219,-92.4118735,2021-04-10,100.0,94.0,20.83,1001.0,8.100000000000023,6.17,350.0
1512,41.5444505,-73.0118552,2021-04-10,40.0,72.0,0.0,1015.0,18.230000000000018,4.63,250.0
1513,32.6672368,-97.3503558,2021-04-09,75.0,73.0,0.0,1003.0,23.07000000000005,11.32,350.0
1514,30.6502876,-96.4034432,2021-04-08,75.0,73.0,3.65,1013.0,23.370000000000005,5.66,150.0
1515,34.8522554,-81.05975,2021-04-07,1.0,34.0,0.0,1017.0,26.620000000000005,3.09,30.0
1516,43.0894613,-87.94669329999999,2021-04-07,1.0,40.0,0.33,1009.0,23.350000000000023,7.2,120.0
1517,39.7613361,-84.2711569,2021-04-07,75.0,35.0,0.0,1016.0,23.79000000000002,5.66,220.0
1518,38.8910174,-76.9442823,2021-04-06,1.0,27.0,0.0,1017.0,19.83000000000004,4.12,360.0
1519,42.4179266,-82.92564349999999,2021-04-06,1.0,52.0,0.0,1015.0,17.450000000000045,7.2,200.0
1520,41.7702641,-87.6630231,2021-04-05,90.0,46.0,0.0,1014.0,20.450000000000045,7.2,230.0
1521,39.293015,-76.6214375,2021-04-05,20.0,22.0,0.0,1019.0,17.79000000000002,6.69,290.0
1522,32.5234094,-92.0821675,2021-04-04,1.0,40.0,0.0,1027.0,20.400000000000034,4.12,200.0
1523,27.7856996,-82.68745919999999,2021-04-04,1.0,43.0,0.0,1027.0,21.100000000000023,8.75,90.0
1524,30.0291683,-94.0576542,2021-04-04,40.0,46.0,0.0,1026.0,22.460000000000036,5.14,100.0
1525,41.250865,-75.84473679999999,2021-04-03,1.0,24.0,0.0,1027.0,5.0,6.69,270.0
1526,39.979403,-82.998052,2021-04-03,40.0,37.0,0.0,1029.0,9.900000000000034,7.72,200.0
1527,33.0919506,-96.6306592,2021-04-03,90.0,44.0,0.0,1027.0,16.850000000000023,8.75,180.0
1528,30.5543531,-84.59334659999999,2021-04-03,1.0,23.0,0.0,1031.0,16.939999999999998,6.17,90.0
1529,33.8355858,-117.9162873,2021-03-31,1.0,5.0,0.0,1018.0,27.939999999999998,10.29,70.0
1530,38.8421337,-76.9881802,2021-03-31,90.0,77.0,19.07,1018.0,18.360000000000014,8.75,180.0
1531,41.4199639,-81.72680009999999,2021-03-28,90.0,87.0,7.0,1002.0,8.720000000000027,13.89,290.0
1532,39.3057076,-76.4416665,2021-03-28,90.0,100.0,8.7,1007.0,14.400000000000034,13.38,270.0
1533,29.366234,-98.438165,2021-03-28,75.0,30.0,0.12,1025.0,19.24000000000001,10.8,360.0
1534,39.2714461,-88.4688325,2021-03-28,40.0,53.0,0.54,1018.0,8.410000000000025,13.89,300.0
1535,41.8894442,-87.7544887,2021-03-27,75.0,58.0,0.0,1013.0,14.07000000000005,7.2,280.0
1536,41.7135292,-73.9292427,2021-03-27,40.0,44.0,0.0,1020.0,15.670000000000016,6.17,280.0
1537,49.2737691,-123.2131504,2021-03-27,75.0,76.0,0.0,1029.0,8.340000000000032,6.17,100.0
1538,36.84848,-75.97544599999999,2021-03-26,80.0,71.0,0.0,1013.0,25.430000000000007,12.86,230.0
1539,36.9524405,-76.2522572,2021-03-26,40.0,88.0,0.0,1013.0,24.890000000000043,11.32,230.0
1540,35.926383,-77.8124479,2021-03-26,90.0,78.0,0.32,1016.0,23.420000000000016,7.2,230.0
1541,33.967583399999995,-118.3215457,2021-03-26,1.0,51.0,0.0,1017.0,14.900000000000034,7.2,260.0
1542,39.9658381,-75.13274439999999,2021-03-26,40.0,64.0,0.0,1006.0,23.82000000000005,15.95,270.0
1543,30.5159074,-82.9492238,2021-03-23,1.0,60.0,0.0,1018.0,21.55000000000001,3.6,50.0
1544,39.9835951,-105.2511107,2021-03-22,90.0,93.0,0.0,1012.0,1.7300000000000182,2.57,50.0
1545,0.0,0.0,2021-03-22,0,0,0,0,0.0,0.0,0
1546,29.914065299999997,-95.4118566,2021-03-20,20.0,41.0,0.0,1028.0,15.57000000000005,6.17,140.0
1547,32.863203299999995,-96.8978931,2021-03-20,1.0,51.0,0.0,1028.0,15.990000000000009,4.63,80.0
1548,40.0189715,-75.1560202,2021-03-20,20.0,31.0,0.0,1036.0,9.590000000000032,4.63,10.0
1549,45.4978472,-122.423583,2021-03-18,75.0,54.0,2.69,1010.0,12.29000000000002,6.17,240.0
1550,43.6617546,-79.4738362,2021-03-18,100.0,60.0,1.0,1017.0,5.03000000000003,7.23,33.0
1551,39.5108165,-121.5484025,2021-03-17,1.0,54.0,0.0,1021.0,12.850000000000023,4.12,150.0
1552,34.0881671,-84.5809057,2021-03-16,90.0,93.0,4.12,1019.0,8.110000000000014,6.69,100.0
1553,33.5059217,-112.1913111,2021-03-16,75.0,37.0,0.0,1016.0,12.910000000000025,7.72,270.0
1554,0.0,0.0,2021-03-15,0,0,0,0,0.0,0.0,0
1555,40.7726474,-73.9574668,2021-03-14,40.0,22.0,0.0,1014.0,10.550000000000011,10.69,319.0
1556,27.9953418,-82.33494259999999,2021-03-14,40.0,50.0,0.0,1022.0,26.640000000000043,4.12,230.0
1557,41.7708173,-87.6127501,2021-03-14,75.0,39.0,0.0,1029.0,6.939999999999998,9.77,30.0
1558,40.702373,-73.936118,2021-03-13,1.0,21.0,0.0,1027.0,6.060000000000002,8.23,310.0
1559,28.5387756,-81.45128249999999,2021-03-13,1.0,44.0,0.0,1025.0,25.83000000000004,5.14,120.0
1560,37.6017766,-77.42488,2021-03-13,1.0,18.0,0.0,1028.0,14.640000000000043,4.2,0.0
1561,38.8772254,-77.1097084,2021-03-13,75.0,22.0,0.0,1028.0,10.810000000000002,8.23,330.0
1562,34.9379363,-86.5756559,2021-03-12,75.0,64.0,0.0,1027.0,22.960000000000036,5.14,360.0
1563,30.3297876,-97.6905511,2021-03-12,100.0,78.0,0.0,1016.0,24.350000000000023,6.69,160.0
1564,43.0663563,-88.00708759999999,2021-03-11,1.0,53.0,2.37,1015.0,8.230000000000018,13.38,230.0
1565,0.0,0.0,2021-03-11,0,0,0,0,0.0,0.0,0
1566,29.7092294,-95.5463817,2021-03-10,75.0,68.0,0.0,1020.0,24.480000000000018,11.32,160.0
1567,35.5498296,-82.6480236,2021-03-08,1.0,12.0,0.0,1033.0,13.53000000000003,4.12,360.0
1568,36.3319668,-86.69057289999999,2021-03-07,0.0,31.0,0.0,1034.0,14.120000000000005,3.09,360.0
1569,39.125475,-121.6406841,2021-03-06,1.0,58.0,10.22,1021.0,13.910000000000025,6.17,140.0
1570,35.0798835,-79.0062291,2021-03-06,90.0,23.0,0.0,1023.0,10.050000000000011,3.88,6.0
1571,33.9003259,-118.2086756,2021-03-05,1.0,23.0,0.0,1019.0,21.24000000000001,6.69,280.0
1572,38.832444,-77.00878740000002,2021-03-04,20.0,37.0,0.0,1014.0,10.890000000000043,9.77,330.0
1573,43.1467525,-77.7068207,2021-03-03,75.0,65.0,0.0,1011.0,4.7000000000000455,8.75,260.0
1574,38.3253602,-122.3087276,2021-02-28,1.0,22.0,0.0,1023.0,18.620000000000005,6.17,60.0
1575,41.8959138,-87.65816149999999,2021-02-28,90.0,93.0,0.21,1007.0,9.29000000000002,9.26,270.0
1576,39.157759,-75.5086421,2021-02-28,90.0,100.0,20.19,1023.0,5.910000000000025,8.75,70.0
1577,33.9070584,-82.3131342,2021-02-28,90.0,88.0,0.0,1022.0,22.879999999999995,7.2,250.0
1578,32.4642862,-93.7760771,2021-02-28,90.0,73.0,0.36,1013.0,23.100000000000023,7.2,150.0
1579,29.853796100000004,-95.5090397,2021-02-28,90.0,83.0,0.0,1014.0,24.700000000000045,7.72,140.0
1580,31.8917682,-90.8859682,2021-02-27,40.0,69.0,0.0,1016.0,25.52000000000004,6.69,170.0
1581,27.758556,-82.643508,2021-02-27,40.0,73.0,0.0,1022.0,26.900000000000034,5.14,250.0
1582,0.0,0.0,2021-02-26,0,0,0,0,0.0,0.0,0
1583,29.6909353,-95.538331,2021-02-26,75.0,61.0,0.0,1015.0,25.07000000000005,6.17,170.0
1584,40.805502,-96.6576413,2021-02-26,1.0,56.0,0.0,1012.0,6.0400000000000205,6.17,180.0
1585,34.1010034,-117.77946439999998,2021-02-21,1.0,14.0,0.0,1026.0,20.439999999999998,5.02,38.0
1586,37.250904,-76.8241741,2021-02-21,1.0,41.0,0.0,1037.0,3.1100000000000136,4.53,334.0
1587,29.8598987,-95.3847909,2021-02-20,1.0,50.0,0.0,1029.0,12.220000000000027,7.2,130.0
1588,40.8279,-73.9141928,2021-02-20,75.0,47.0,0.0,1020.0,0.4000000000000341,6.69,300.0
1589,39.7869007,-89.6699773,2021-02-20,1.0,55.0,0.0,1027.0,-1.259999999999991,6.69,150.0
1590,40.1460615,-75.3162531,2021-02-20,40.0,54.0,0.0,1022.0,-1.339999999999975,6.69,290.0
1591,30.4673961,-91.1399978,2021-02-18,100.0,85.0,0.0,1020.0,5.330000000000041,6.17,340.0
1592,34.9949431,-81.11320049999999,2021-02-17,1.0,45.0,0.0,1025.0,6.230000000000018,4.12,150.0
1593,27.7654629,-82.67372259999999,2021-02-16,20.0,68.0,0.0,1018.0,18.890000000000043,7.2,350.0
1594,36.9674977,-122.0204137,2021-02-13,100.0,70.0,0.0,1017.0,14.560000000000002,6.86,309.0
1595,39.8253431,-86.10270899999999,2021-02-13,90.0,80.0,0.0,1021.0,-4.159999999999968,6.17,310.0
1596,0.0,0.0,2021-02-13,0,0,0,0,0.0,0.0,0
1597,42.8952291,-78.8421286,2021-02-13,90.0,62.0,0.0,1026.0,-7.5499999999999545,7.72,80.0
1598,32.4156457,-84.952857,2021-02-11,90.0,94.0,2.05,1017.0,18.24000000000001,3.6,220.0
1599,33.7544703,-84.4938471,2021-02-10,1.0,55.0,0.0,1022.0,18.230000000000018,2.57,160.0
1600,45.178226,-93.8632179,2021-02-09,1.0,56.0,0.0,1027.0,-15.389999999999986,5.93,269.0
1601,29.864928300000003,-95.4233435,2021-02-09,90.0,83.0,0.0,1019.0,20.74000000000001,4.12,120.0
1602,38.9948102,-84.64162,2021-02-06,40.0,46.0,0.0,1021.0,-1.4799999999999613,7.2,280.0
1603,41.9520411,-88.0984773,2021-02-06,90.0,61.0,0.0,1019.0,-12.279999999999973,5.66,270.0
1604,29.7880376,-90.8375949,2021-02-06,100.0,93.0,1.42,1011.0,12.270000000000039,4.63,40.0
1605,47.2251879,-122.4211381,2021-02-06,90.0,93.0,0.0,1016.0,6.930000000000007,9.77,210.0
1606,40.2923052,-75.9783269,2021-02-05,1.0,70.0,0.36,1003.0,5.4500000000000455,7.2,290.0
1607,33.659633,-91.0540457,2021-02-05,1.0,49.0,0.0,1018.0,7.510000000000048,2.8,8.0
1608,35.9306686,-80.0430437,2021-02-04,75.0,23.0,0.0,1018.0,7.560000000000002,4.63,300.0
1609,0.0,0.0,2021-02-03,0,0,0,0,0.0,0.0,0
1610,44.0597703,-123.0153172,2021-02-03,8.0,83.0,0.24,1021.0,6.7000000000000455,10.29,170.0
