Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Year,permit,City,County,Date,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
1827437,2020-10-18,2020,Maryland,Annapolis,100 block of Clay St,1,3,0,0,0,2020,1.0,Annapolis,,2020-10-18,10,18,6,2020,4,292,42,Sunday,October,True,False
1828019,2020-10-18,2020,Tennessee,Nashville,1100 block of W Grove Ave,0,4,0,0,0,2020,0.0,Nashville,,2020-10-18,10,18,6,2020,4,292,42,Sunday,October,True,False
1820156,2020-10-10,2020,Illinois,Chicago,100 block of S Keeler Ave,1,3,0,0,0,2020,1.0,Chicago,,2020-10-10,10,10,5,2020,4,284,41,Saturday,October,True,False
1823101,2020-10-10,2020,South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,0,0,1,2020,0.0,Kingstree,,2020-10-10,10,10,5,2020,4,284,41,Saturday,October,True,False
1819955,2020-10-10,2020,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,0,0,1,2020,0.0,,Saint Louis (Jennings),2020-10-10,10,10,5,2020,4,284,41,Saturday,October,True,False
1805722,2020-09-26,2020,Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,0,0,0,2020,1.0,Chicago,,2020-09-26,9,26,5,2020,3,270,39,Saturday,September,True,False
1807046,2020-09-26,2020,Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,0,0,0,2020,0.0,Philadelphia,,2020-09-26,9,26,5,2020,3,270,39,Saturday,September,True,False
1806368,2020-09-26,2020,Missouri,Saint Louis,4700 block of Vernon Ave,0,5,0,0,0,2020,0.0,,Saint Louis,2020-09-26,9,26,5,2020,3,270,39,Saturday,September,True,False
1806035,2020-09-26,2020,Alabama,Enterprise,507 Glover Ave,1,3,0,0,0,2020,0.0,Enterprise,,2020-09-26,9,26,5,2020,3,270,39,Saturday,September,True,False
1806002,2020-09-26,2020,Iowa,Waterloo,501 W 4th St,2,6,0,0,1,2020,1.0,Waterloo,,2020-09-26,9,26,5,2020,3,270,39,Saturday,September,True,False
1799748,2020-09-19,2020,Illinois,Chicago,12200 block of S May St,0,4,0,0,0,2020,1.0,Chicago,,2020-09-19,9,19,5,2020,3,263,38,Saturday,September,True,False
1799703,2020-09-19,2020,Illinois,Chicago,6900 block of S Claremont Ave,0,4,0,0,0,2020,1.0,Chicago,,2020-09-19,9,19,5,2020,3,263,38,Saturday,September,True,False
1800779,2020-09-19,2020,Arkansas,West Memphis,900 block of Winchell St,0,5,0,0,0,2020,0.0,West Memphis,,2020-09-19,9,19,5,2020,3,263,38,Saturday,September,True,False
1800026,2020-09-19,2020,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,0,0,0,2020,1.0,Buffalo,,2020-09-19,9,19,5,2020,3,263,38,Saturday,September,True,False
1799307,2020-09-19,2020,New York,Rochester,278 Pennsylvania Ave,2,14,0,0,0,2020,1.0,Rochester,,2020-09-19,9,19,5,2020,3,263,38,Saturday,September,True,False
1800188,2020-09-19,2020,New Jersey,Plainfield,523 W 3rd St,0,4,0,0,0,2020,1.0,Plainfield,,2020-09-19,9,19,5,2020,3,263,38,Saturday,September,True,False
1800192,2020-09-19,2020,New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,0,0,1,2020,1.0,Paterson,,2020-09-19,9,19,5,2020,3,263,38,Saturday,September,True,False
1796638,2020-09-15,2020,Illinois,Chicago,3500 block of W Lawrence Ave,0,5,0,0,0,2020,1.0,Chicago,,2020-09-15,9,15,1,2020,3,259,38,Tuesday,September,False,False
1796684,2020-09-15,2020,California,San Jose,600 block of S 8th St,2,4,0,0,0,2020,1.0,San Jose,,2020-09-15,9,15,1,2020,3,259,38,Tuesday,September,False,False
1794086,2020-09-13,2020,Illinois,Chicago,6100 block of S Throop St,1,3,0,0,0,2020,1.0,Chicago,,2020-09-13,9,13,6,2020,3,257,37,Sunday,September,True,False
1793559,2020-09-13,2020,Florida,Tampa,5110 N 40th St,0,4,0,0,1,2020,0.0,Tampa,,2020-09-13,9,13,6,2020,3,257,37,Sunday,September,True,False
1794138,2020-09-13,2020,Tennessee,Beechgrove,I-24 and Beech Grove Rd,2,3,1,0,0,2020,0.0,,Beechgrove,2020-09-13,9,13,6,2020,3,257,37,Sunday,September,True,False
1793521,2020-09-13,2020,New Jersey,New Brunswick,32 Delafield St,2,7,0,0,1,2020,1.0,New Brunswick,,2020-09-13,9,13,6,2020,3,257,37,Sunday,September,True,False
1793826,2020-09-13,2020,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,0,0,0,2020,1.0,Grand Rapids,,2020-09-13,9,13,6,2020,3,257,37,Sunday,September,True,False
1792650,2020-09-12,2020,Illinois,Chicago,100 block of N Pine Ave,2,3,0,1,0,2020,1.0,Chicago,,2020-09-12,9,12,5,2020,3,256,37,Saturday,September,True,False
1793680,2020-09-12,2020,North Carolina,Wilson,200 block of Dewey St,0,5,0,0,0,2020,1.0,Wilson,,2020-09-12,9,12,5,2020,3,256,37,Saturday,September,True,False
1793771,2020-09-12,2020,Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,0,0,0,2020,0.0,Philadelphia,,2020-09-12,9,12,5,2020,3,256,37,Saturday,September,True,False
1786920,2020-09-06,2020,Illinois,Chicago,S Kingston Ave and E 77th St,0,4,0,0,0,2020,1.0,Chicago,,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1787387,2020-09-06,2020,Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,0,0,0,2020,1.0,Baltimore,,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1786855,2020-09-06,2020,Georgia,Sparta,Faye St and Lee St,1,6,0,0,2,2020,0.0,Sparta,,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1787006,2020-09-06,2020,Louisiana,New Iberia,1752 Center St,0,5,0,0,0,2020,0.0,New Iberia,,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1787977,2020-09-06,2020,Tennessee,Memphis,6555 Lost Oak Dr,0,4,0,0,2,2020,0.0,Memphis,,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1787286,2020-09-06,2020,Missouri,Kansas City,3999 Swope Pkwy,0,6,0,0,0,2020,0.0,Kansas City,,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1786890,2020-09-06,2020,Missouri,Saint Louis,5700 block of Minerva Ave,1,3,0,0,0,2020,0.0,,Saint Louis,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1786829,2020-09-06,2020,Colorado,Commerce City,6700 block of Birch St,0,4,0,0,0,2020,0.0,Commerce City,,2020-09-06,9,6,6,2020,3,250,36,Sunday,September,True,False
1780199,2020-08-30,2020,Illinois,Zion,2300 block of Joppa Ave,1,3,0,0,0,2020,1.0,Zion,,2020-08-30,8,30,6,2020,3,243,35,Sunday,August,True,False
1779718,2020-08-30,2020,Illinois,Chicago,11601 S Western Ave,1,4,0,0,0,2020,1.0,Chicago,,2020-08-30,8,30,6,2020,3,243,35,Sunday,August,True,False
1779981,2020-08-30,2020,New York,Buffalo,500 block of Fillmore Ave,1,4,0,0,0,2020,1.0,Buffalo,,2020-08-30,8,30,6,2020,3,243,35,Sunday,August,True,False
1780266,2020-08-30,2020,Texas,San Antonio,S Olive St and Aransas Ave,2,2,0,0,0,2020,0.0,San Antonio,,2020-08-30,8,30,6,2020,3,243,35,Sunday,August,True,False
1784122,2020-08-30,2020,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,0,0,0,2020,0.0,Philadelphia,,2020-08-30,8,30,6,2020,3,243,35,Sunday,August,True,False
1780301,2020-08-30,2020,Kentucky,Lexington,545 N Upper St,0,7,0,0,0,2020,0.0,Lexington,,2020-08-30,8,30,6,2020,3,243,35,Sunday,August,True,False
1780091,2020-08-30,2020,Kentucky,Madisonville,400 block of Elm St,0,5,0,0,0,2020,0.0,Madisonville,,2020-08-30,8,30,6,2020,3,243,35,Sunday,August,True,False
1778571,2020-08-29,2020,Illinois,Rock Island,1800 2nd Ave,1,5,0,0,1,2020,1.0,Rock Island,,2020-08-29,8,29,5,2020,3,242,35,Saturday,August,True,False
1780228,2020-08-29,2020,Nevada,Las Vegas,777 E Twain Ave,2,2,0,0,2,2020,0.0,Las Vegas,,2020-08-29,8,29,5,2020,3,242,35,Saturday,August,True,False
1772438,2020-08-23,2020,Illinois,Champaign,100 block of Kenwood Rd,0,4,0,0,0,2020,1.0,Champaign,,2020-08-23,8,23,6,2020,3,236,34,Sunday,August,True,False
1773006,2020-08-23,2020,Illinois,Chicago,6600 S Halsted St,0,4,0,0,0,2020,1.0,Chicago,,2020-08-23,8,23,6,2020,3,236,34,Sunday,August,True,False
1772623,2020-08-23,2020,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,0,0,0,2020,0.0,Pine Bluff,,2020-08-23,8,23,6,2020,3,236,34,Sunday,August,True,False
1772513,2020-08-23,2020,New York,Brooklyn,2946 W 23rd St,1,3,0,0,0,2020,1.0,Brooklyn,,2020-08-23,8,23,6,2020,3,236,34,Sunday,August,True,False
1772680,2020-08-23,2020,Tennessee,Somerville,1100 block of Brewer Rd,1,4,0,0,7,2020,0.0,Somerville,,2020-08-23,8,23,6,2020,3,236,34,Sunday,August,True,False
1772934,2020-08-23,2020,Colorado,Pueblo,2000 block of Longhorn Point,0,6,0,0,2,2020,0.0,Pueblo,,2020-08-23,8,23,6,2020,3,236,34,Sunday,August,True,False
1772764,2020-08-22,2020,Illinois,Rockford,1300 block of 10th St,1,3,0,0,0,2020,1.0,Rockford,,2020-08-22,8,22,5,2020,3,235,34,Saturday,August,True,False
1772174,2020-08-22,2020,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,0,0,0,2020,0.0,,Bessemer (Hueytown),2020-08-22,8,22,5,2020,3,235,34,Saturday,August,True,False
1769489,2020-08-19,2020,Illinois,Chicago,8500 block of S Parnell Ave,0,6,0,0,0,2020,1.0,Chicago,,2020-08-19,8,19,2,2020,3,232,34,Wednesday,August,False,False
1769444,2020-08-19,2020,Pennsylvania,Philadelphia,700 block of S 55th St,0,4,0,0,0,2020,0.0,Philadelphia,,2020-08-19,8,19,2,2020,3,232,34,Wednesday,August,False,False
1767747,2020-08-18,2020,Illinois,Rockford,3001 Harney Ct,0,4,0,0,0,2020,1.0,Rockford,,2020-08-18,8,18,1,2020,3,231,34,Tuesday,August,False,False
1767851,2020-08-18,2020,New York,Corona (Queens),35-35 21st St,0,4,0,0,0,2020,1.0,,Corona (Queens),2020-08-18,8,18,1,2020,3,231,34,Tuesday,August,False,False
1768125,2020-08-18,2020,Pennsylvania,Philadelphia,3000 block of Cumberland St,1,4,0,0,0,2020,0.0,Philadelphia,,2020-08-18,8,18,1,2020,3,231,34,Tuesday,August,False,False
1756248,2020-08-05,2020,Illinois,Chicago,700 block of S Karlov Ave,0,4,0,0,0,2020,1.0,Chicago,,2020-08-05,8,5,2,2020,3,218,32,Wednesday,August,False,False
1752100,2020-08-01,2020,Illinois,Chicago,100 block of N Laporte Ave,1,4,0,0,2,2020,1.0,Chicago,,2020-08-01,8,1,5,2020,3,214,31,Saturday,August,True,False
1753235,2020-08-01,2020,Texas,Pointblank,4411 Counts Rd,2,3,0,0,0,2020,0.0,,Pointblank,2020-08-01,8,1,5,2020,3,214,31,Saturday,August,True,False
1752790,2020-08-01,2020,Alabama,Montgomery,1100 block of Eastern Blvd,0,4,0,0,0,2020,0.0,Montgomery,,2020-08-01,8,1,5,2020,3,214,31,Saturday,August,True,False
1751949,2020-08-01,2020,Colorado,Denver,3000 block of W Virginia Ave,1,4,0,0,0,2020,0.0,Denver,,2020-08-01,8,1,5,2020,3,214,31,Saturday,August,True,False
1747700,2020-07-27,2020,Illinois,Chicago,705 E 92nd Pl,1,4,0,0,0,2020,1.0,Chicago,,2020-07-27,7,27,0,2020,3,209,31,Monday,July,False,False
1748134,2020-07-27,2020,Washington,Federal Way,2410 S 312th St,1,3,0,0,1,2020,0.0,Federal Way,,2020-07-27,7,27,0,2020,3,209,31,Monday,July,False,False
1744332,2020-07-23,2020,Illinois,Chicago,120th St and Prairie Ave,2,4,0,0,0,2020,1.0,Chicago,,2020-07-23,7,23,3,2020,3,205,30,Thursday,July,False,False
1743168,2020-07-23,2020,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,0,0,0,2020,0.0,Fairfield,,2020-07-23,7,23,3,2020,3,205,30,Thursday,July,False,False
1743488,2020-07-23,2020,Virginia,Petersburg,Wesley St,0,4,0,0,0,2020,0.0,Petersburg,,2020-07-23,7,23,3,2020,3,205,30,Thursday,July,False,False
1741838,2020-07-21,2020,Illinois,Chicago,1018 W 79th St,0,15,0,0,0,2020,1.0,Chicago,,2020-07-21,7,21,1,2020,3,203,30,Tuesday,July,False,False
1740615,2020-07-20,2020,Illinois,Chicago,S Lawndale Ave and W Douglas Blvd,0,5,0,0,0,2020,1.0,Chicago,,2020-07-20,7,20,0,2020,3,202,30,Monday,July,False,False
1740533,2020-07-20,2020,Virginia,Richmond,6850 Forest Hill Ave,1,4,0,0,0,2020,0.0,Richmond,,2020-07-20,7,20,0,2020,3,202,30,Monday,July,False,False
1740013,2020-07-19,2020,Illinois,Chicago,11300 block of South Carpenter St,2,3,0,0,0,2020,1.0,Chicago,,2020-07-19,7,19,6,2020,3,201,29,Sunday,July,True,False
1739434,2020-07-19,2020,Illinois,Peoria,NE Water St and Hamilton Blvd,0,13,0,0,0,2020,1.0,Peoria,,2020-07-19,7,19,6,2020,3,201,29,Sunday,July,True,False
1739571,2020-07-19,2020,Nebraska,Omaha,28th St and T Ave,0,8,0,0,0,2020,1.0,Omaha,,2020-07-19,7,19,6,2020,3,201,29,Sunday,July,True,False
1739658,2020-07-19,2020,Washington,Washington,3600 block of 14th St NW,1,8,0,0,0,2020,0.0,Washington,,2020-07-19,7,19,6,2020,3,201,29,Sunday,July,True,False
1739920,2020-07-19,2020,Michigan,Detroit,McKinney St and Meuse St,1,3,0,0,0,2020,1.0,Detroit,,2020-07-19,7,19,6,2020,3,201,29,Sunday,July,True,False
1739917,2020-07-19,2020,Michigan,Detroit,9122 Dexter Ave,4,0,0,0,1,2020,1.0,Detroit,,2020-07-19,7,19,6,2020,3,201,29,Sunday,July,True,False
1738635,2020-07-18,2020,Illinois,Chicago,1600 block of S Keeler Ave,1,4,0,0,0,2020,1.0,Chicago,,2020-07-18,7,18,5,2020,3,200,29,Saturday,July,True,False
1733188,2020-07-12,2020,Illinois,Chicago,700 block of W 66th Pl,1,3,0,0,0,2020,1.0,Chicago,,2020-07-12,7,12,6,2020,3,194,28,Sunday,July,True,False
1732229,2020-07-12,2020,Illinois,Chicago,1100 block of N Lawndale Ave,1,4,0,0,0,2020,1.0,Chicago,,2020-07-12,7,12,6,2020,3,194,28,Sunday,July,True,False
1732365,2020-07-12,2020,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,0,0,0,2020,0.0,Fort Lauderdale,,2020-07-12,7,12,6,2020,3,194,28,Sunday,July,True,False
1732532,2020-07-12,2020,Mississippi,Como,2965 Hunter Chapel Road,2,4,0,0,2,2020,0.0,Como,,2020-07-12,7,12,6,2020,3,194,28,Sunday,July,True,False
1732993,2020-07-12,2020,New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3,0,0,2,2020,1.0,Brooklyn,,2020-07-12,7,12,6,2020,3,194,28,Sunday,July,True,False
1732485,2020-07-12,2020,Louisiana,Baton Rouge,4718 Plank Rd,1,7,0,0,0,2020,0.0,Baton Rouge,,2020-07-12,7,12,6,2020,3,194,28,Sunday,July,True,False
1732688,2020-07-12,2020,Michigan,Lansing,3029 BeauJardin Dr,0,5,0,0,0,2020,1.0,Lansing,,2020-07-12,7,12,6,2020,3,194,28,Sunday,July,True,False
1727567,2020-07-06,2020,Illinois,Chicago,1305 W 76th St,0,6,0,0,0,2020,1.0,Chicago,,2020-07-06,7,6,0,2020,3,188,28,Monday,July,False,False
1725883,2020-07-05,2020,Illinois,Chicago,3700 block of W Jackson Blvd,0,4,0,0,0,2020,1.0,Chicago,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725145,2020-07-05,2020,Illinois,Chicago,1500 block of S Millard Ave,1,5,0,0,0,2020,1.0,Chicago,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1726034,2020-07-05,2020,Illinois,Freeport,900 block of S Carroll Ave,1,5,0,0,0,2020,1.0,Freeport,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1726770,2020-07-05,2020,Arkansas,Helena,1317 Perry St,1,3,0,0,0,2020,0.0,Helena,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1727515,2020-07-05,2020,Mississippi,Greenville,Union St,0,4,0,0,0,2020,0.0,Greenville,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725167,2020-07-05,2020,New York,New York (Manhattan),549 Academy St,0,5,0,0,0,2020,1.0,,New York (Manhattan),2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725327,2020-07-05,2020,Maryland,Cambridge,700 block of Weaver Ave,0,4,0,0,0,2020,1.0,Cambridge,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725690,2020-07-05,2020,Georgia,Atlanta,200 block of Auburn Ave,2,13,0,0,1,2020,0.0,Atlanta,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1726446,2020-07-05,2020,Texas,Houston,Service Rd and Holcombe Blvd,0,4,0,0,0,2020,0.0,Houston,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725635,2020-07-05,2020,Pennsylvania,Ephrata,6 Blackberry Ln,0,4,0,0,1,2020,0.0,Ephrata,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725108,2020-07-05,2020,South Carolina,Greenville,1701 White Horse Rd,2,8,0,0,1,2020,0.0,Greenville,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725379,2020-07-05,2020,Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,0,0,0,2020,0.0,Milwaukee,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725946,2020-07-05,2020,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,0,0,1,2020,0.0,Columbia,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725571,2020-07-05,2020,Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,0,0,0,2020,1.0,Detroit,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725802,2020-07-05,2020,Iowa,Davenport,1000 block of W 3rd St,1,3,0,0,0,2020,1.0,Davenport,,2020-07-05,7,5,6,2020,3,187,27,Sunday,July,True,False
1725098,2020-07-04,2020,Illinois,Chicago,8300 block of S Kingston Ave,1,3,0,0,0,2020,1.0,Chicago,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1725081,2020-07-04,2020,Illinois,Chicago,6100 block of S Carpenter St,4,4,0,0,0,2020,1.0,Chicago,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1725407,2020-07-04,2020,Massachusetts,Lynn,134 Fayette St,1,4,0,0,3,2020,1.0,Lynn,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1724219,2020-07-04,2020,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,0,0,1,2020,0.0,Jackson,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1725025,2020-07-04,2020,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,0,0,0,2020,1.0,,Temple Hills (Marlow Heights),2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1725670,2020-07-04,2020,Georgia,Atlanta,1600 block of Lakewood Ave,0,5,0,0,0,2020,0.0,Atlanta,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1724887,2020-07-04,2020,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,0,0,1,2020,0.0,Baton Rouge,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1725735,2020-07-04,2020,South Carolina,Barnwell,,0,5,0,0,0,2020,0.0,Barnwell,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1724231,2020-07-04,2020,Michigan,Detroit,8340 Homer St,2,3,0,0,0,2020,1.0,Detroit,,2020-07-04,7,4,5,2020,3,186,27,Saturday,July,True,False
1720761,2020-06-30,2020,Illinois,Chicago,350 W Chicago Ave,0,4,0,0,0,2020,1.0,Chicago,,2020-06-30,6,30,1,2020,2,182,27,Tuesday,June,False,False
1721669,2020-06-30,2020,Massachusetts,Boston,14 Circuit St,1,3,0,0,0,2020,1.0,Boston,,2020-06-30,6,30,1,2020,2,182,27,Tuesday,June,False,False
1722317,2020-06-30,2020,Arkansas,Greenbrier,123 Laramie Rd,0,4,0,0,1,2020,0.0,Greenbrier,,2020-06-30,6,30,1,2020,2,182,27,Tuesday,June,False,False
1720781,2020-06-30,2020,Georgia,Atlanta,Parkway Dr,1,4,0,0,0,2020,0.0,Atlanta,,2020-06-30,6,30,1,2020,2,182,27,Tuesday,June,False,False
1721572,2020-06-30,2020,Ohio,Dayton,3500 block of Stanford Pl,0,4,0,0,0,2020,0.0,Dayton,,2020-06-30,6,30,1,2020,2,182,27,Tuesday,June,False,False
1721964,2020-06-30,2020,Iowa,Davenport,1400 block of Pershing Ave,0,5,0,0,0,2020,1.0,Davenport,,2020-06-30,6,30,1,2020,2,182,27,Tuesday,June,False,False
1718966,2020-06-27,2020,Illinois,Chicago,3100 block of S Rhodes Ave,2,2,0,0,0,2020,1.0,Chicago,,2020-06-27,6,27,5,2020,2,179,26,Saturday,June,True,False
1718463,2020-06-27,2020,Illinois,Peoria,1400 block of SW Jefferson St,0,4,0,0,0,2020,1.0,Peoria,,2020-06-27,6,27,5,2020,2,179,26,Saturday,June,True,False
1719645,2020-06-27,2020,Arkansas,Blytheville,600 block of Parkway Dr,3,1,0,0,1,2020,0.0,Blytheville,,2020-06-27,6,27,5,2020,2,179,26,Saturday,June,True,False
1718847,2020-06-27,2020,California,Red Bluff,10815 State Hwy 99W,2,4,1,0,0,2020,1.0,Red Bluff,,2020-06-27,6,27,5,2020,2,179,26,Saturday,June,True,False
1718238,2020-06-27,2020,New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,0,0,0,2020,1.0,Brooklyn,,2020-06-27,6,27,5,2020,2,179,26,Saturday,June,True,False
1714504,2020-06-23,2020,Illinois,Chicago,9100 block of South Ellis Ave,0,4,0,0,0,2020,1.0,Chicago,,2020-06-23,6,23,1,2020,2,175,26,Tuesday,June,False,False
1715231,2020-06-23,2020,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,0,0,0,2020,0.0,Lake Worth,,2020-06-23,6,23,1,2020,2,175,26,Tuesday,June,False,False
1712408,2020-06-22,2020,Illinois,Chicago,200 S Central Park Blvd,0,5,0,0,0,2020,1.0,Chicago,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1712386,2020-06-22,2020,Illinois,Chicago,5200 block of S Lowe Ave,0,4,0,0,0,2020,1.0,Chicago,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1713075,2020-06-22,2020,California,San Francisco,200 block of Leavenworth St,0,5,0,0,1,2020,1.0,San Francisco,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1713790,2020-06-22,2020,New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,0,0,0,2020,1.0,Brooklyn,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1712342,2020-06-22,2020,North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,0,0,0,2020,1.0,Charlotte,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1713668,2020-06-22,2020,Ohio,Columbus,1910 Fountainview Ct,1,4,0,0,0,2020,0.0,Columbus,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1712876,2020-06-22,2020,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,0,0,0,2020,0.0,Minneapolis,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1712898,2020-06-22,2020,Minnesota,Minneapolis,627 W Broadway,0,4,0,0,0,2020,0.0,Minneapolis,,2020-06-22,6,22,0,2020,2,174,26,Monday,June,False,False
1711487,2020-06-21,2020,Illinois,Chicago,2600 block of W Potomac Ave,1,3,0,0,0,2020,1.0,Chicago,,2020-06-21,6,21,6,2020,2,173,25,Sunday,June,True,False
1711747,2020-06-21,2020,New York,Buffalo,W Ferry St and Niagara St,0,4,0,0,0,2020,1.0,Buffalo,,2020-06-21,6,21,6,2020,2,173,25,Sunday,June,True,False
1711626,2020-06-21,2020,Texas,Austin,500 block of E 7th St,0,5,0,0,0,2020,0.0,Austin,,2020-06-21,6,21,6,2020,2,173,25,Sunday,June,True,False
1713493,2020-06-21,2020,Texas,Corpus Christi,5802 Everhart Rd,1,3,0,0,1,2020,0.0,Corpus Christi,,2020-06-21,6,21,6,2020,2,173,25,Sunday,June,True,False
1711605,2020-06-21,2020,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,0,0,0,2020,0.0,Milwaukee,,2020-06-21,6,21,6,2020,2,173,25,Sunday,June,True,False
1711690,2020-06-21,2020,Alabama,Auburn,600 block of Railroad Ave,0,4,0,0,0,2020,0.0,Auburn,,2020-06-21,6,21,6,2020,2,173,25,Sunday,June,True,False
1711410,2020-06-21,2020,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,0,0,0,2020,0.0,Minneapolis,,2020-06-21,6,21,6,2020,2,173,25,Sunday,June,True,False
1708432,2020-06-17,2020,Illinois,Chicago,1323 W 76th St,0,4,0,0,0,2020,1.0,Chicago,,2020-06-17,6,17,2,2020,2,169,25,Wednesday,June,False,False
1706710,2020-06-15,2020,Illinois,Chicago,W Diversey Ave,0,4,0,0,0,2020,1.0,Chicago,,2020-06-15,6,15,0,2020,2,167,25,Monday,June,False,False
1700234,2020-06-07,2020,Illinois,Robbins,13600 block of Central Park Ave,1,3,0,0,0,2020,1.0,Robbins,,2020-06-07,6,7,6,2020,2,159,23,Sunday,June,True,False
1698987,2020-06-07,2020,Illinois,Chicago,50 block of S Seeley Ave,1,3,0,0,0,2020,1.0,Chicago,,2020-06-07,6,7,6,2020,2,159,23,Sunday,June,True,False
1699667,2020-06-07,2020,Illinois,Chicago,3700 block of S State St,0,6,0,0,0,2020,1.0,Chicago,,2020-06-07,6,7,6,2020,2,159,23,Sunday,June,True,False
1699577,2020-06-07,2020,Arkansas,Hope,1400 block of East Hickory St,0,5,0,0,0,2020,0.0,Hope,,2020-06-07,6,7,6,2020,2,159,23,Sunday,June,True,False
1699193,2020-06-07,2020,Tennessee,Dyersburg,1305 Grant St,0,5,0,0,0,2020,0.0,Dyersburg,,2020-06-07,6,7,6,2020,2,159,23,Sunday,June,True,False
1699211,2020-06-07,2020,Missouri,Sikeston,915 Plantation Blvd,2,7,0,0,3,2020,0.0,Sikeston,,2020-06-07,6,7,6,2020,2,159,23,Sunday,June,True,False
1695645,2020-06-02,2020,Illinois,Chicago,8404 S Colfax Ave,0,4,0,0,0,2020,1.0,Chicago,,2020-06-02,6,2,1,2020,2,154,23,Tuesday,June,False,False
1695998,2020-06-02,2020,Texas,Dallas,7460 S Westmoreland Rd,1,3,0,0,0,2020,0.0,Dallas,,2020-06-02,6,2,1,2020,2,154,23,Tuesday,June,False,False
