,Unnamed: 0_x,Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Unnamed: 0_y,Year_x,permit,Unnamed: 0,Date,Year_y,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
455,411,382459,2015-07-27,2015,Illinois,Rockford,900 block of Kent Street,0,5,0,0,0,1762,2015,1.0,572,2015-07-27,2015,7,27,0,2010,3,208,31,Monday,July,False,False
456,428,376211,2015-07-17,2015,Illinois,Chicago,4400 block of W. Maypole,0,5,0,0,0,1762,2015,1.0,562,2015-07-17,2015,7,17,4,2010,3,198,29,Friday,July,False,False
457,430,376203,2015-07-17,2015,Ohio,Cincinnati,3100 block of Sunshine Ave,0,4,0,0,0,1784,2015,0.0,562,2015-07-17,2015,7,17,4,2010,3,198,29,Friday,July,False,False
458,429,376823,2015-07-17,2015,Washington,Washington,600 block of Edgewood St NE,1,3,0,0,0,1796,2015,0.0,562,2015-07-17,2015,7,17,4,2010,3,198,29,Friday,July,False,False
459,441,373095,2015-07-12,2015,Illinois,River Forest,116 Lathrop Ave,1,3,1,0,0,1762,2015,1.0,557,2015-07-12,2015,7,12,6,2010,3,193,28,Sunday,July,True,False
460,442,373063,2015-07-12,2015,New Jersey,Jersey City,Sip and Van Wagenen avenues,0,4,0,0,0,1779,2015,1.0,557,2015-07-12,2015,7,12,6,2010,3,193,28,Sunday,July,True,False
461,455,367099,2015-06-28,2015,Illinois,Venice,1430 Broadway,0,6,0,0,2,1762,2015,1.0,543,2015-06-28,2015,6,28,6,2010,2,179,26,Sunday,June,True,False
462,456,365391,2015-06-28,2015,Michigan,Detroit,Gratiot and Loretto,0,5,0,0,1,1771,2015,1.0,543,2015-06-28,2015,6,28,6,2010,2,179,26,Sunday,June,True,False
463,457,365399,2015-06-28,2015,Delaware,Harrington,100 block of East St,0,6,0,0,2,1757,2015,0.0,543,2015-06-28,2015,6,28,6,2010,2,179,26,Sunday,June,True,False
464,486,353037,2015-06-06,2015,Illinois,Chicago,100 block of North Lorel Avenue,0,5,0,0,0,1762,2015,1.0,521,2015-06-06,2015,6,6,5,2010,2,157,23,Saturday,June,True,False
465,485,353536,2015-06-06,2015,New York,Buffalo,100 block of Warren Avenue,1,4,0,0,1,1781,2015,1.0,521,2015-06-06,2015,6,6,5,2010,2,157,23,Saturday,June,True,False
466,498,346097,2015-05-25,2015,Illinois,Decatur,1816 N Water,1,4,0,0,1,1762,2015,1.0,509,2015-05-25,2015,5,25,0,2010,2,145,22,Monday,May,False,False
467,560,303659,2015-03-09,2015,Illinois,Chicago,200 block of West 105th,1,3,0,0,0,1762,2015,1.0,432,2015-03-09,2015,3,9,0,2010,1,68,11,Monday,March,False,False
468,590,278927,2015-01-13,2015,Illinois,Rockford,700 block of Oakley Avenue,2,2,0,0,1,1762,2015,1.0,377,2015-01-13,2015,1,13,1,2010,1,13,3,Tuesday,January,False,False
469,591,298773,2015-01-13,2015,Virginia,Portsmouth,4100 block of Portsmouth Boulevard,0,5,0,0,0,1795,2015,0.0,377,2015-01-13,2015,1,13,1,2010,1,13,3,Tuesday,January,False,False
470,329,429410,2015-10-12,2015,Georgia,Decatur,4731 Glenwood Road,0,4,0,0,0,1759,2015,0.0,649,2015-10-12,2015,10,12,0,2010,4,285,42,Monday,October,False,False
471,418,379166,2015-07-22,2015,Georgia,Suwanee,5500 block of Old Atlanta Road,4,0,1,0,0,1759,2015,0.0,567,2015-07-22,2015,7,22,2,2010,3,203,30,Wednesday,July,False,False
472,417,382230,2015-07-22,2015,Missouri,Saint Louis,Fair Ave and Ashland Ave,0,6,0,0,2,1774,2015,0.0,567,2015-07-22,2015,7,22,2,2010,3,203,30,Wednesday,July,False,False
473,436,374602,2015-07-15,2015,Georgia,Atlanta,500 block of Center Hill Ave NW,0,4,0,0,0,1759,2015,0.0,560,2015-07-15,2015,7,15,2,2010,3,196,29,Wednesday,July,False,False
474,433,375322,2015-07-15,2015,Maryland,Baltimore,3500 block of West Garrison Boulevard,1,3,0,0,0,1769,2015,1.0,560,2015-07-15,2015,7,15,2,2010,3,196,29,Wednesday,July,False,False
475,434,375412,2015-07-15,2015,Ohio,Cleveland,700 block of Thornhill,0,7,0,0,0,1784,2015,0.0,560,2015-07-15,2015,7,15,2,2010,3,196,29,Wednesday,July,False,False
476,435,374630,2015-07-15,2015,South Carolina,Holly Hill,7050 Old State Rd,4,1,0,0,5,1789,2015,0.0,560,2015-07-15,2015,7,15,2,2010,3,196,29,Wednesday,July,False,False
477,437,374965,2015-07-15,2015,Michigan,Detroit,9200 block of Memorial,0,4,0,0,0,1771,2015,1.0,560,2015-07-15,2015,7,15,2,2010,3,196,29,Wednesday,July,False,False
478,474,357732,2015-06-13,2015,Georgia,Fayetteville,600 block of Highway 279,1,4,0,0,1,1759,2015,0.0,528,2015-06-13,2015,6,13,5,2010,2,164,24,Saturday,June,True,False
479,476,357770,2015-06-13,2015,Georgia,Milledgeville,451 North Flynn Street,1,3,0,0,0,1759,2015,0.0,528,2015-06-13,2015,6,13,5,2010,2,164,24,Saturday,June,True,False
480,478,357164,2015-06-13,2015,Ohio,Columbus,1623 E. Hudson Street,4,1,0,0,2,1784,2015,0.0,528,2015-06-13,2015,6,13,5,2010,2,164,24,Saturday,June,True,False
481,477,357701,2015-06-13,2015,New York,Bronx,2409 Creston Avenue,0,5,0,0,0,1781,2015,1.0,528,2015-06-13,2015,6,13,5,2010,2,164,24,Saturday,June,True,False
482,475,357590,2015-06-13,2015,Oklahoma,Oklahoma City,500 block of SE 69th St,0,4,0,0,2,1785,2015,0.0,528,2015-06-13,2015,6,13,5,2010,2,164,24,Saturday,June,True,False
483,490,350182,2015-05-31,2015,Georgia,Conyers,4669 Bell Road SE,2,2,1,0,0,1759,2015,0.0,515,2015-05-31,2015,5,31,6,2010,2,151,22,Sunday,May,True,False
484,491,350021,2015-05-31,2015,Maryland,Springdale,9222 Ardwick Ardmore Road,1,3,0,0,0,1769,2015,1.0,515,2015-05-31,2015,5,31,6,2010,2,151,22,Sunday,May,True,False
485,492,349976,2015-05-31,2015,Connecticut,New Haven,849 Chapel Street,0,5,0,0,1,1756,2015,1.0,515,2015-05-31,2015,5,31,6,2010,2,151,22,Sunday,May,True,False
486,537,319808,2015-04-07,2015,Georgia,Rome,20 Copeland Street,1,3,0,0,1,1759,2015,0.0,461,2015-04-07,2015,4,7,1,2010,2,97,15,Tuesday,April,False,False
487,559,304238,2015-03-10,2015,Georgia,Columbus,3023 Victory Drive,0,5,0,0,0,1759,2015,0.0,433,2015-03-10,2015,3,10,1,2010,1,69,11,Tuesday,March,False,False
488,571,296121,2015-02-22,2015,Georgia,Clarkesville,281 Lower Pond Court,2,2,1,0,0,1759,2015,0.0,417,2015-02-22,2015,2,22,6,2010,1,53,8,Sunday,February,True,False
489,570,296327,2015-02-22,2015,South Carolina,Charleston,4224 Dorchester Road,0,4,0,0,1,1789,2015,0.0,417,2015-02-22,2015,2,22,6,2010,1,53,8,Sunday,February,True,False
490,569,296215,2015-02-22,2015,Texas,Killeen,1706 Godman St.,3,1,1,0,0,1792,2015,0.0,417,2015-02-22,2015,2,22,6,2010,1,53,8,Sunday,February,True,False
491,577,289811,2015-02-07,2015,Georgia,Douglasville,3640 Willow Tree Circle,4,2,1,0,0,1759,2015,0.0,402,2015-02-07,2015,2,7,5,2010,1,38,6,Saturday,February,True,False
492,582,286810,2015-01-31,2015,Georgia,Lagrange,113 Woodstream Trl,4,0,0,0,1,1759,2015,0.0,395,2015-01-31,2015,1,31,5,2010,1,31,5,Saturday,January,True,False
493,583,285549,2015-01-28,2015,Georgia,Ellenwood,1600 block of Panola Rd,1,3,0,0,0,1759,2015,0.0,392,2015-01-28,2015,1,28,2,2010,1,28,5,Wednesday,January,False,False
494,602,273965,2015-01-02,2015,Georgia,Savannah,500 block of W. 54th Street,1,4,0,0,1,1759,2015,0.0,366,2015-01-02,2015,1,2,4,2010,1,2,1,Friday,January,False,False
495,304,451057,2015-11-21,2015,Maryland,Baltimore,Stricker and School,1,3,0,0,0,1769,2015,1.0,689,2015-11-21,2015,11,21,5,2010,4,325,47,Saturday,November,True,False
496,334,426256,2015-10-06,2015,Maryland,Baltimore,300 block of North Payson Street,0,5,0,0,0,1769,2015,1.0,643,2015-10-06,2015,10,6,1,2010,4,279,41,Tuesday,October,False,False
497,335,424224,2015-10-02,2015,Maryland,Baltimore,5400 Reisterstown Road,1,4,0,0,0,1769,2015,1.0,639,2015-10-02,2015,10,2,4,2010,4,275,40,Friday,October,False,False
498,444,370474,2015-07-07,2015,Maryland,Baltimore,900 block of West Fayette Street,3,1,0,0,0,1769,2015,1.0,552,2015-07-07,2015,7,7,1,2010,3,188,28,Tuesday,July,False,False
499,443,370187,2015-07-07,2015,Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3,0,0,1,1784,2015,0.0,552,2015-07-07,2015,7,7,1,2010,3,188,28,Tuesday,July,False,False
500,504,344302,2015-05-20,2015,Maryland,Baltimore,800 block of Linwood Avenue,1,3,0,0,3,1769,2015,1.0,504,2015-05-20,2015,5,20,2,2010,2,140,21,Wednesday,May,False,False
501,510,341232,2015-05-16,2015,Maryland,Baltimore,1700 block of North Broadway,0,5,0,0,0,1769,2015,1.0,500,2015-05-16,2015,5,16,5,2010,2,136,20,Saturday,May,True,False
502,509,341162,2015-05-16,2015,New York,Rochester,188 Lewis Street,0,4,0,0,0,1781,2015,1.0,500,2015-05-16,2015,5,16,5,2010,2,136,20,Saturday,May,True,False
503,508,341465,2015-05-16,2015,Wisconsin,Milwaukee,28th Street and Auer Avenue,0,5,0,0,3,1798,2015,0.0,500,2015-05-16,2015,5,16,5,2010,2,136,20,Saturday,May,True,False
504,512,340280,2015-05-12,2015,Maryland,Capitol Heights,4700 block of Pard Rd,1,4,0,0,0,1769,2015,1.0,496,2015-05-12,2015,5,12,1,2010,2,132,20,Tuesday,May,False,False
505,511,339229,2015-05-12,2015,Arizona,Tucson,800 block of West Calle Medina Road,4,0,1,0,0,1752,2015,0.0,496,2015-05-12,2015,5,12,1,2010,2,132,20,Tuesday,May,False,False
506,543,316795,2015-04-02,2015,Maryland,Baltimore,1900 block of West Lanvale Street,0,5,0,0,0,1769,2015,1.0,456,2015-04-02,2015,4,2,3,2010,2,92,14,Thursday,April,False,False
507,566,299190,2015-02-28,2015,Maryland,Baltimore,4300 block of Welbourne Road,1,3,0,0,0,1769,2015,1.0,423,2015-02-28,2015,2,28,5,2010,1,59,9,Saturday,February,True,False
508,287,461476,2015-12-08,2015,Ohio,Cincinnati,2300 block of Baltimore Ave,1,3,0,0,1,1784,2015,0.0,706,2015-12-08,2015,12,8,1,2010,4,342,50,Tuesday,December,False,False
509,297,452007,2015-11-23,2015,Ohio,Columbus,90 block of S Terrace Ave,3,1,1,0,0,1784,2015,0.0,691,2015-11-23,2015,11,23,0,2010,4,327,48,Monday,November,False,False
510,296,452120,2015-11-23,2015,Minnesota,Minneapolis,Morgan Avenue North,0,5,0,0,4,1772,2015,0.0,691,2015-11-23,2015,11,23,0,2010,4,327,48,Monday,November,False,False
511,513,337855,2015-05-10,2015,Ohio,Cleveland,3600 block of Bosworth Rd,1,4,0,0,1,1784,2015,0.0,494,2015-05-10,2015,5,10,6,2010,2,130,19,Sunday,May,True,False
512,514,338034,2015-05-10,2015,New Jersey,Jersey City,Bostwick Avenue,0,4,0,0,5,1779,2015,1.0,494,2015-05-10,2015,5,10,6,2010,2,130,19,Sunday,May,True,False
513,515,337767,2015-05-10,2015,New Jersey,Newark,19th Avenue and South 16th Street,1,3,0,0,4,1779,2015,1.0,494,2015-05-10,2015,5,10,6,2010,2,130,19,Sunday,May,True,False
514,516,335903,2015-05-07,2015,Ohio,Cincinnati,2300 block of Baltimore Avenue,0,4,0,0,0,1784,2015,0.0,491,2015-05-07,2015,5,7,3,2010,2,127,19,Thursday,May,False,False
515,517,336622,2015-05-07,2015,Michigan,Detroit,16000 block of Cathedral Street,0,4,0,0,8,1771,2015,1.0,491,2015-05-07,2015,5,7,3,2010,2,127,19,Thursday,May,False,False
516,521,333576,2015-05-03,2015,Ohio,Dayton,2801 Germantown Street,1,6,0,0,0,1784,2015,0.0,487,2015-05-03,2015,5,3,6,2010,2,123,18,Sunday,May,True,False
517,520,334047,2015-05-03,2015,New York,Bronx,University Avenue,0,4,0,0,0,1781,2015,1.0,487,2015-05-03,2015,5,3,6,2010,2,123,18,Sunday,May,True,False
518,522,333584,2015-05-03,2015,Texas,Houston,San Jacinto St and Elgin St,0,6,0,0,0,1792,2015,0.0,487,2015-05-03,2015,5,3,6,2010,2,123,18,Sunday,May,True,False
519,519,334033,2015-05-03,2015,Indiana,South Bend,1600 block of South William Street,0,4,0,0,1,1763,2015,0.0,487,2015-05-03,2015,5,3,6,2010,2,123,18,Sunday,May,True,False
520,523,333750,2015-05-03,2015,Wisconsin,Menasha,Friendship Trail,3,1,1,0,0,1798,2015,0.0,487,2015-05-03,2015,5,3,6,2010,2,123,18,Sunday,May,True,False
521,579,289146,2015-02-05,2015,Ohio,Beachwood (Warrensville Heights),20009 Harvard Ave,3,3,0,0,1,1784,2015,0.0,400,2015-02-05,2015,2,5,3,2010,1,36,6,Thursday,February,False,False
522,586,283041,2015-01-24,2015,Nebraska,Omaha,3402 Parker St,3,5,0,0,0,1776,2015,1.0,388,2015-01-24,2015,1,24,5,2010,1,24,4,Saturday,January,True,False
523,585,282956,2015-01-24,2015,New York,Arverne (Queens),231-11 148th Avenue,3,1,1,0,0,1781,2015,1.0,388,2015-01-24,2015,1,24,5,2010,1,24,4,Saturday,January,True,False
524,315,443652,2015-11-07,2015,Colorado,Denver,Bayaud and Bannock,1,3,0,0,1,1755,2015,0.0,675,2015-11-07,2015,11,7,5,2010,4,311,45,Saturday,November,True,False
525,365,409601,2015-09-07,2015,Colorado,Denver,1909 Blake Street,0,4,0,0,0,1755,2015,0.0,614,2015-09-07,2015,9,7,0,2010,3,250,37,Monday,September,False,False
526,366,412040,2015-09-07,2015,Minnesota,Excelsior,20980 Channel Drive,4,0,1,0,0,1772,2015,0.0,614,2015-09-07,2015,9,7,0,2010,3,250,37,Monday,September,False,False
527,364,409732,2015-09-07,2015,Indiana,Gary,9300 block of Sunrise,2,4,0,0,0,1763,2015,0.0,614,2015-09-07,2015,9,7,0,2010,3,250,37,Monday,September,False,False
528,295,454788,2015-11-24,2015,South Carolina,Conway,1321 Colletta Ct,0,4,0,0,0,1789,2015,0.0,692,2015-11-24,2015,11,24,1,2010,4,328,48,Tuesday,November,False,False
529,323,436219,2015-10-24,2015,South Carolina,Bamberg,682 Dixie Ave.,0,4,0,0,0,1789,2015,0.0,661,2015-10-24,2015,10,24,5,2010,4,297,43,Saturday,October,True,False
530,401,389057,2015-08-06,2015,South Carolina,Columbia,1505 Garden Plaza,0,4,0,0,0,1789,2015,0.0,582,2015-08-06,2015,8,6,3,2010,3,218,32,Thursday,August,False,False
531,468,359830,2015-06-17,2015,South Carolina,Charleston,110 Calhoun Street,9,1,0,0,1,1789,2015,0.0,532,2015-06-17,2015,6,17,2,2010,2,168,25,Wednesday,June,False,False
532,561,302786,2015-03-08,2015,South Carolina,Seneca,Wells Highway,1,3,0,0,0,1789,2015,0.0,431,2015-03-08,2015,3,8,6,2010,1,67,10,Sunday,March,True,False
533,374,403069,2015-08-28,2015,New York,Brooklyn,589 Flatbush Avenue,1,3,0,0,1,1781,2015,1.0,604,2015-08-28,2015,8,28,4,2010,3,240,35,Friday,August,False,False
534,386,398361,2015-08-19,2015,New York,Rochester,500 Genesee St,3,3,0,0,3,1781,2015,1.0,595,2015-08-19,2015,8,19,2,2010,3,231,34,Wednesday,August,False,False
535,403,387194,2015-08-03,2015,New York,Brooklyn,98 Dwight Street,0,5,0,0,4,1781,2015,1.0,579,2015-08-03,2015,8,3,0,2010,3,215,32,Monday,August,False,False
536,420,377878,2015-07-20,2015,New York,Bronx,E. 153rd St. and the Grand Concourse,0,6,0,0,0,1781,2015,1.0,565,2015-07-20,2015,7,20,0,2010,3,201,30,Monday,July,False,False
537,451,368995,2015-07-04,2015,New York,Syracuse,Bellevue and Rich Street,0,4,0,0,0,1781,2015,1.0,549,2015-07-04,2015,7,4,5,2010,3,185,27,Saturday,July,True,False
538,450,368867,2015-07-04,2015,Washington,Washington,2600 block of Douglass Pl SE,1,3,0,0,4,1796,2015,0.0,549,2015-07-04,2015,7,4,5,2010,3,185,27,Saturday,July,True,False
539,452,369127,2015-07-04,2015,Texas,San Antonio,1100 block of West Avenue,0,4,0,0,0,1792,2015,0.0,549,2015-07-04,2015,7,4,5,2010,3,185,27,Saturday,July,True,False
540,448,369410,2015-07-04,2015,Kentucky,Louisville,2500 block of West Broadway,0,4,0,0,0,1766,2015,0.0,549,2015-07-04,2015,7,4,5,2010,3,185,27,Saturday,July,True,False
541,449,368987,2015-07-04,2015,Massachusetts,Pittsfield,Dewey Avenue,1,4,0,0,0,1770,2015,1.0,549,2015-07-04,2015,7,4,5,2010,3,185,27,Saturday,July,True,False
542,461,363418,2015-06-24,2015,New York,New York (Manhattan),2110 Madison Ave,0,4,0,0,0,1781,2015,1.0,539,2015-06-24,2015,6,24,2,2010,2,175,26,Wednesday,June,False,False
543,470,358117,2015-06-15,2015,New York,Brooklyn,673 Flatbush Avenue,0,4,0,0,0,1781,2015,1.0,530,2015-06-15,2015,6,15,0,2010,2,166,25,Monday,June,False,False
544,489,351936,2015-06-03,2015,New York,Wyandanch,Davidson Street,3,1,0,0,0,1781,2015,1.0,518,2015-06-03,2015,6,3,2,2010,2,154,23,Wednesday,June,False,False
545,518,334681,2015-05-04,2015,New York,Buffalo,100 block of Roosevelt Avenue,1,3,0,0,0,1781,2015,1.0,488,2015-05-04,2015,5,4,0,2010,2,124,19,Monday,May,False,False
546,525,330611,2015-04-27,2015,New York,Brooklyn,1365 Flatbush Ave,2,4,0,0,1,1781,2015,1.0,481,2015-04-27,2015,4,27,0,2010,2,117,18,Monday,April,False,False
547,526,330750,2015-04-27,2015,Arizona,Gila Bend,State Route 85,2,2,0,0,0,1752,2015,0.0,481,2015-04-27,2015,4,27,0,2010,2,117,18,Monday,April,False,False
548,528,329322,2015-04-25,2015,New York,Gates,24 Hinchey Rd,1,6,0,0,1,1781,2015,1.0,479,2015-04-25,2015,4,25,5,2010,2,115,17,Saturday,April,True,False
549,527,329463,2015-04-25,2015,New Jersey,Trenton,Wood Street,0,4,0,0,0,1779,2015,1.0,479,2015-04-25,2015,4,25,5,2010,2,115,17,Saturday,April,True,False
550,580,287529,2015-02-01,2015,New York,Syracuse,1217 West Fayette Street,0,6,0,0,1,1781,2015,1.0,396,2015-02-01,2015,2,1,6,2010,1,32,5,Sunday,February,True,False
551,581,287031,2015-02-01,2015,New York,New York (Manhattan),3345 Broadway,1,4,0,0,2,1781,2015,1.0,396,2015-02-01,2015,2,1,6,2010,1,32,5,Sunday,February,True,False
552,319,437836,2015-10-27,2015,Texas,Fort Worth,1700 block of Southcrest Drive,0,5,0,0,0,1792,2015,0.0,664,2015-10-27,2015,10,27,1,2010,4,300,44,Tuesday,October,False,False
553,481,355883,2015-06-11,2015,Texas,Houston,3400 block of Burkett,1,3,0,0,0,1792,2015,0.0,526,2015-06-11,2015,6,11,3,2010,2,162,24,Thursday,June,False,False
554,480,356065,2015-06-11,2015,Connecticut,Bridgeport,468 Trumbull Ave,1,8,0,0,2,1756,2015,1.0,526,2015-06-11,2015,6,11,3,2010,2,162,24,Thursday,June,False,False
555,507,341622,2015-05-17,2015,Texas,Waco,4671 S Jack Kultgen Fwy,9,18,0,0,0,1792,2015,0.0,501,2015-05-17,2015,5,17,6,2010,2,137,20,Sunday,May,True,False
556,529,326792,2015-04-21,2015,Texas,Killeen,420 Gilmer St,2,3,0,0,1,1792,2015,0.0,475,2015-04-21,2015,4,21,1,2010,2,111,17,Tuesday,April,False,False
557,545,313304,2015-03-26,2015,Texas,Amarillo,3100 block of Redwood,0,4,0,0,0,1792,2015,0.0,449,2015-03-26,2015,3,26,3,2010,1,85,13,Thursday,March,False,False
558,551,468151,2015-03-20,2015,Texas,Lancaster,1500 block of Reynolds Street,1,5,0,0,0,1792,2015,0.0,443,2015-03-20,2015,3,20,4,2010,1,79,12,Friday,March,False,False
559,550,310356,2015-03-20,2015,Oklahoma,Oklahoma City,1300 block of N Stiles Ave,0,4,0,0,0,1785,2015,0.0,443,2015-03-20,2015,3,20,4,2010,1,79,12,Friday,March,False,False
560,589,281039,2015-01-19,2015,Texas,San Antonio,1000 block of Gibbs St.,2,5,0,0,3,1792,2015,0.0,383,2015-01-19,2015,1,19,0,2010,1,19,4,Monday,January,False,False
561,601,273397,2015-01-04,2015,Texas,Dallas,2000 block of Ben Hur St.,3,1,0,0,1,1792,2015,0.0,368,2015-01-04,2015,1,4,6,2010,1,4,1,Sunday,January,True,False
562,600,273535,2015-01-04,2015,Virginia,Roanoke,3634 Shenandoah Ave NW,2,4,0,0,2,1795,2015,0.0,368,2015-01-04,2015,1,4,6,2010,1,4,1,Sunday,January,True,False
563,312,444458,2015-11-09,2015,Indiana,Indianapolis,400 block of North Beville Ave,2,2,0,0,3,1763,2015,0.0,677,2015-11-09,2015,11,9,0,2010,4,313,46,Monday,November,False,False
564,352,416812,2015-09-19,2015,Indiana,Indianapolis,3900 block of Graceland Ave,1,3,0,0,0,1763,2015,0.0,626,2015-09-19,2015,9,19,5,2010,3,262,38,Saturday,September,True,False
565,453,367780,2015-07-02,2015,Indiana,Indianapolis,500 block of Lynn St,1,3,0,0,1,1763,2015,0.0,547,2015-07-02,2015,7,2,3,2010,3,183,27,Thursday,July,False,False
566,546,312119,2015-03-24,2015,Indiana,Indianapolis,3100 block of N Harding St,4,0,0,0,0,1763,2015,0.0,447,2015-03-24,2015,3,24,1,2010,1,83,13,Tuesday,March,False,False
567,313,443821,2015-11-08,2015,Iowa,Des Moines,4397 NW 6th Drive,1,3,0,0,1,1764,2015,1.0,676,2015-11-08,2015,11,8,6,2010,4,312,45,Sunday,November,True,False
568,314,444168,2015-11-08,2015,Michigan,Warren,13859 8 Mile Road,0,4,0,0,0,1771,2015,1.0,676,2015-11-08,2015,11,8,6,2010,4,312,45,Sunday,November,True,False
569,354,415687,2015-09-17,2015,Michigan,Albion,500 block of W. Broadwell Street,0,4,0,0,0,1771,2015,1.0,624,2015-09-17,2015,9,17,3,2010,3,260,38,Thursday,September,False,False
570,353,418318,2015-09-17,2015,South Dakota,Geddes,36705 379th Street,5,0,1,0,0,1790,2015,0.0,624,2015-09-17,2015,9,17,3,2010,3,260,38,Thursday,September,False,False
571,395,391219,2015-08-09,2015,Michigan,Detroit,15200 block of Hazelridge,1,3,0,0,0,1771,2015,1.0,585,2015-08-09,2015,8,9,6,2010,3,221,32,Sunday,August,True,False
572,396,391014,2015-08-09,2015,Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4,0,0,0,1774,2015,0.0,585,2015-08-09,2015,8,9,6,2010,3,221,32,Sunday,August,True,False
573,394,391263,2015-08-09,2015,Mississippi,Forest,Poplar St,1,3,0,0,2,1773,2015,0.0,585,2015-08-09,2015,8,9,6,2010,3,221,32,Sunday,August,True,False
574,459,364789,2015-06-27,2015,Michigan,Detroit,Stringham Court,0,4,0,0,0,1771,2015,1.0,542,2015-06-27,2015,6,27,5,2010,2,178,26,Saturday,June,True,False
575,458,364872,2015-06-27,2015,Massachusetts,Taunton,Weir Street,1,3,0,0,1,1770,2015,1.0,542,2015-06-27,2015,6,27,5,2010,2,178,26,Saturday,June,True,False
576,333,427621,2015-10-09,2015,Arizona,Flagstaff,216 E Mountain View Dr,1,3,0,0,1,1752,2015,0.0,646,2015-10-09,2015,10,9,4,2010,4,282,41,Friday,October,False,False
577,536,324424,2015-04-16,2015,Arizona,Phoenix,4300 block of East Anderson Drive,4,0,1,0,0,1752,2015,0.0,470,2015-04-16,2015,4,16,3,2010,2,106,16,Thursday,April,False,False
578,553,308728,2015-03-18,2015,Arizona,Mesa,1504 W Main St,1,5,0,0,1,1752,2015,0.0,441,2015-03-18,2015,3,18,2,2010,1,77,12,Wednesday,March,False,False
579,552,308839,2015-03-18,2015,New Jersey,Newark,200 block of Clinton Place,1,3,0,0,0,1779,2015,1.0,441,2015-03-18,2015,3,18,2,2010,1,77,12,Wednesday,March,False,False
580,336,423223,2015-10-01,2015,Oregon,Roseburg,1140 Umpqua College Rd,9,9,1,0,0,1786,2015,0.0,638,2015-10-01,2015,10,1,3,2010,4,274,40,Thursday,October,False,False
581,402,389149,2015-08-04,2015,Missouri,Saint Louis,2500 block of Semple,1,4,0,0,0,1774,2015,0.0,580,2015-08-04,2015,8,4,1,2010,3,216,32,Tuesday,August,False,False
582,438,374292,2015-07-14,2015,Missouri,Saint Louis,1100 block of Riverview,0,4,0,0,0,1774,2015,0.0,559,2015-07-14,2015,7,14,1,2010,3,195,29,Tuesday,July,False,False
583,473,357611,2015-06-14,2015,Missouri,Saint Louis,1400 block of North Market Street,0,4,0,0,0,1774,2015,0.0,529,2015-06-14,2015,6,14,6,2010,2,165,24,Sunday,June,True,False
584,472,357667,2015-06-14,2015,Oklahoma,Tulsa,1800 block of North Kingston,0,4,0,0,0,1785,2015,0.0,529,2015-06-14,2015,6,14,6,2010,2,165,24,Sunday,June,True,False
585,471,357597,2015-06-14,2015,New Jersey,Camden,2800 block of Mitchell Street,1,3,0,0,0,1779,2015,1.0,529,2015-06-14,2015,6,14,6,2010,2,165,24,Sunday,June,True,False
586,483,355267,2015-06-09,2015,Missouri,Saint Louis,North Market Street and North Spring Avenue,1,3,0,0,0,1774,2015,0.0,524,2015-06-09,2015,6,9,1,2010,2,160,24,Tuesday,June,False,False
587,562,491864,2015-03-07,2015,Missouri,Saint Louis,3140 Olive St,0,4,0,0,1,1774,2015,0.0,430,2015-03-07,2015,3,7,5,2010,1,66,10,Saturday,March,True,False
588,567,298122,2015-02-26,2015,Missouri,Tyrone,18279 Highway H,7,1,1,0,0,1774,2015,0.0,421,2015-02-26,2015,2,26,3,2010,1,57,9,Thursday,February,False,False
589,578,290098,2015-02-06,2015,Oklahoma,Tulsa,1219 N. Sheridan Road,1,3,0,1,2,1785,2015,0.0,401,2015-02-06,2015,2,6,4,2010,1,37,6,Friday,February,False,False
590,355,414580,2015-09-15,2015,New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4,0,0,0,1779,2015,1.0,622,2015-09-15,2015,9,15,1,2010,3,258,38,Tuesday,September,False,False
591,548,311348,2015-03-22,2015,New Mexico,Albuquerque,10140 Lomas NE,1,6,0,0,0,1780,2015,0.0,445,2015-03-22,2015,3,22,6,2010,1,81,12,Sunday,March,True,False
592,558,305907,2015-03-13,2015,Mississippi,Brookhaven,1097 South First St.,2,3,0,0,1,1773,2015,0.0,436,2015-03-13,2015,3,13,4,2010,1,72,11,Friday,March,False,False
593,573,295502,2015-02-17,2015,Arkansas,Little Rock,7900 Scott Hamilton,1,3,0,0,0,1753,2015,0.0,412,2015-02-17,2015,2,17,1,2010,1,48,8,Tuesday,February,False,False
594,400,390050,2015-08-07,2015,Vermont,Barre,3182 Airport Rd,4,0,0,0,1,1794,2015,0.0,583,2015-08-07,2015,8,7,4,2010,3,219,32,Friday,August,False,False
595,414,381433,2015-07-25,2015,Virginia,Hopewell,500 block of N. 7th Ave,0,4,0,0,1,1795,2015,0.0,570,2015-07-25,2015,7,25,5,2010,3,206,30,Saturday,July,True,False
596,530,325862,2015-04-19,2015,Virginia,Richmond,200 block of West Hill Street,0,4,0,0,0,1795,2015,0.0,473,2015-04-19,2015,4,19,6,2010,2,109,16,Sunday,April,True,False
